userId,reviewDate,userReview,movieId
97005685,29 December 2018,"[<div class=""text show-more__control"">White Bear shows the same sign!!! What a way to use a great episode</div>]",9495224
59722444,29 December 2018,"[<div class=""text show-more__control"">Wow. This was something completely new and different - it worked perfectly. You just have to play for yourself ;)</div>]",9495224
57522294,29 December 2018,"[<div class=""text show-more__control"">The interactive side of it was certainly different and new but the choices you made didn't affect the outcome as it would take you back until you chose what it wanted you to choose. The previous Black Mirror episodes had far more depth so slightly disappointed at this but good attempt at a first on Netflix.</div>]",9495224
52203946,29 December 2018,"[<div class=""text show-more__control"">Right let's get one thing straight here, it's black mirror! If you don't like black mirror in anyway shape or form then please don't bother.<br/><br/>It's seamless which was unbelievable first time through.<br/><br/>Made every book that I read a read as a child in the mobile library a reality, a dark reality! Thats what path the 'pick your own path' books sent you down.<br/><br/>Anyway black mirror fans, enjoy!!!!</div>]",9495224
80667823,28 December 2018,"[<div class=""text show-more__control"">As much as I'd love a new series this was so good, really Charlie Brooker is giving entertainment/technology companies ideas that will ultimately drive us to a bleak dystopian 'black miror' future! The interactive part is smashing its not just a cheap little quirk it works well and it's adding depth to an already really good series. Ignore the negative reviews it's just a bunch of spoilt entitled hipsters thinking they're so good...... That's why we've never of them and black mirror is taking everyone by storm!</div>]",9495224
93222629,28 December 2018,"[<div class=""text show-more__control"">I was quite impressed of the number of choices. Some choicew were shocking to me</div>]",9495224
70417109,28 December 2018,"[<div class=""text show-more__control"">No words. This is the future. Spectacular story. Just go watch it again and again. That's that's all I can say.</div>]",9495224
106575348,23 May 2020,"[<div class=""text show-more__control"">When I heard about this I was so hyped up. The day it came out I played it non stop for I kid you not about 2-3 hours. I decided to come back to it after updating my LB to include films I had seen before I started being serious about reviewing them. This is so trippy and fun. I can totally see all ratings 1-5 for this film. Personally I'm giving this one an 8, Super fun and super interesting. I played through the scenarios that I hadn't gone through before and holy s**t was it fun. I especially like how you can go back to any choice, not just your most recent one. Personally I've always love choose your own adventure type things and this was super fun and unique for me. I've tried Netflix's Bear Grylls one but this one is still my favourite.</div>]",9495224
118221672,19 May 2020,"[<div class=""text show-more__control"">My rating is eighth, because the movie need more options and alternative ends.</div>]",9495224
76007396,10 April 2020,"[<div class=""text show-more__control"">I've got this new idea of movie where we could choose next step, but as some people already said The story after few decisions came back and back and I was loosing more a more interest to it. Love Start of Black Mirror series, now it seems like creators are trying too much. Or not? :)</div>]",9495224
69118075,2 April 2020,"[<div class=""text show-more__control"">This interactive movie opens more and more as you play it.! The movie works in so many levels that it shows that you are in your free will to choose the ending but it all is just an illusion. And the same happens in the movie with the character. It may seem like you're repeating the story there are just only few options, but think again you're in the movie.!</div>]",9495224
24288015,1 April 2020,"[<div class=""text show-more__control"">It was something really special and interesting to start up with. But after 20 mins or so, just started to get bored the yawned ...... good concept but not very well executed unfortunately.</div>]",9495224
22665292,29 March 2020,"[<div class=""text show-more__control"">Definitely expected more after seeing the show! The idea was great, but the plot line and the characters were not up to the game. This happens a lot, when a TV show is remade into a movie or vice versa. Expectations are hard to manage in such cases. Overall, it was not a fun experience worth several hours of my life. ..........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................</div>]",9495224
80164411,26 February 2020,"[<div class=""text show-more__control"">The original film is apparently interactive, where viewers choose between the various options that are presented to the character. What we saw was the version made to be seen as a normal film. This version shows the various options and paths available. It's interesting to some extent but then it started to get a little boring. It is stopped and the story is not very interesting.</div>]",9495224
42774036,18 October 2019,"[<div class=""text show-more__control"">Cant watch it once you fail to complete it in one go</div>]",9495224
106723010,23 August 2019,"[<div class=""text show-more__control"">Interesting plot, great characters and actors but not something special. The script is based on the theory of chaos and how our actions in specific moments can change our future! It reminds me 'The butterfly effect'. Having seen all Black Mirror seasons i had a greater expectations</div>]",9495224
106415017,9 August 2019,"[<div class=""text show-more__control"">This Episode/Film is overrated. I know that the writers did what they want to do... but to be honest chosing the scenes will be frustrating and boring... and there's a trash scene. Black Mirror could have do better.
However, greetings Fionn Whitehead for acting well.</div>]",9495224
11374712,25 February 2019,"[<div class=""text show-more__control"">Good to see something new. I think the plot could be better. You can choose diferent scenarios, but sometimes it takes you back to the last question only to answer like they want.<br/><br/>I think it is a nice try, and I think there would be excelente movies with this kind of interacting.</div>]",9495224
26618582,24 February 2019,"[<div class=""text show-more__control"">I was really excited about the concept and after getting frustrated with not being able cast via my smart tv I watched it on my smart phone.
What I liked as a Black Morrior fan was the concept of perhaps being in control, decisions being made by you with different scenarios, the scenario is pre concluded which means your direction doesn't massive reflect the outcome. Is this invocation? Or just nonsense.
I enjoyed the experience but many i know felt annoyed and didn't feel any satisfaction within any conclusion.
Concept is class but not the content or context.
You decide.. That's BanderSnatch</div>]",9495224
73396130,22 February 2019,"[<div class=""text show-more__control"">I LOVE butterfly games- but this just dosen't work as well... It really annoys me that you actually don't get to make the decisions, they just keep sending you back till you make ""the right"" decision.... Not what I was hoping for ... :(</div>]",9495224
31170104,21 February 2019,"[<div class=""text show-more__control"">While watching this, you need to get over the interactive part, and pay more attention to the actual movie. It is not a game. It is a movie.<br/><br/>If you play it as a game, you will be very disappointed.<br/><br/>If you watch it as a movie, you will understand how it is also a game.</div>]",9495224
99127485,15 February 2019,"[<div class=""text show-more__control"">Wow i love this kind of movies awesome !
every thing is perfect</div>]",9495224
72312842,14 February 2019,"[<div class=""text show-more__control"">Interactive Story-Telling is an interesting concept and honestly I still believe it can be executed very well however this movie is not that, anytime the movie seems to finally start it seems to end quickly afterward it feels like a complex way of making an interactive episode of the show I still believe the format has a future but it is not this movie just a stepping stone to that successful movie that does it right</div>]",9495224
80142422,12 February 2019,"[<div class=""text show-more__control"">9/10 - I liked the idea that you can choose the scenario, actually, I think if Netflix wants to build its reputation more vs the internet hacking sites, so this will be one of the best ways, interactive tv shows.</div>]",9495224
52622160,4 February 2019,"[<div class=""text show-more__control clickable"">""Bandersnatch"" is difficult episode of Netflix' ""Black Mirror"" to review - it isn't really an ""episode"" or a ""movie;"" it's more of an interactive online game that is reminiscent of the ""Choose-Your-Own Adventure"" young-adult books of the 1980's. (I believe they are actually name-checked in ""Bandersnatch's"" main narrative, before it branches off into multiple stories.) This main narrative follows a troubled young computer programmer (expertly played by Fionn Whitehead) as he begins to question his own reality while struggling with demons from his past.<br/><br/>From there, ""Bandersnatch"" unfolds according to the viewer's choices. (Netflix has configured the episode so that viewers control the protagonist simply by clicking options with their computer's cursor.) The meta-fictional twist here is that Whitehead's protagonist is himself developing a groundbreaking multiple-choice style video game for his employer. (The episode is set in 1984, when interactive games had not yet developed alongside arcade-style games.) What follows is a seemingly indeterminate number of stories, with ""Black Mirror's"" predictably disturbing surprises.<br/><br/>I've read that there are four ""main endings"" at which the show's writer, Charlie Brooker, thinks most viewers will arrive. There are supposedly a great number of other endings, as well - and the viewer can reverse the course of a narrative and follow a different path. It's all interesting stuff, even if it's a little complicated.<br/><br/>So I'm not sure how to review it. And I'm not sure I'm the best guy to offer such an opinion, as I am not the target audience for an experiment like this. I've always been a ""movie guy,"" and not a ""video game guy"" - I'm the kind of milquetoast man that would rather be passively entertained by a story than involved, in real-time, in its creation. I want a cohesive story with a clear denoument that was intended by the writer and director - not a mongrelized story that I came up with myself. (Yes, I know that makes me sound the opposite of cool and fun and adventurous, but I'm just being honest here.) I trust ""Black Mirror"" to knock my socks off with it's storytelling - Brooker is a goddam genius, and this show is nothing less than the 21st Century's ""Twilight Zone.<br/><br/>I certainly liked ""Bandersnatch."" A key expository sequence in the first pathway I selected made me smile and laugh (due to the show's intended black humor, of course). I'd rate this viewing experience an 8 out of 10, for the fun I had with it.<br/><br/>But I do hope this is the only episode of its kind. There are disadvantages that this experimental format probably cannot escape. Pacing, plot structure and story cohesion all typically go right out the window after ""rewinding"" and story options are introduced. This lacked the cinematic quality that is characteristic of ""Black Mirror"" episodes, and ultimately felt like a video game. I also had the compulsion, upon completing my first story arc, to return to the action and find an ending that was ""correct"" or possibly better. And when my next narrative meandered, I wondered whether I was ""doing it right.""<br/><br/>I had another quibble too, and it's admittedly a strange one. Many elements of ""Bandersnatch's"" 1980's setting here are garish, bizarre or unpleasant. (Some of the characters - particularly the father - were so off-putting that they made revisiting a story sequence almost irritating.) I suppose that this was probably a deliberate choice by Brooker and by episode director David Slade - possibly to capture the vibe of the Philip K. Dick stories that are this episode's obvious inspiration.<br/><br/>But I don't think it was necessary to the plot. Consider how different a story like this might be if it were filmed with the starkly beautiful visuals of the 2017 ""Crocodile"" episode directed by John Hillcoat.<br/><br/>Postscript - there was one metafictional twist that only I could enjoy. And that's a shame, because it was pretty neat. When Will Poulter's character here tells Whitehead's that they've ""met before,"" that struck a chord with me personally - because Poulter, who has blond hair here, looks a lot like an old pal of mine from college. That was weird.</div>]",9495224
59126296,3 February 2019,"[<div class=""text show-more__control"">Bandersnatch feels like a black mirror episode, as it should.
It's inventive, with the path choice options, however, it doesn't really let you choose much.
It makes you repeat section after section if you choose something that you shouldn't.
Nevertheless, it is already pretty good, and a good first entrance in a multipath storytelling movie.
It opens the door to the future, and it's a brilliant future.</div>]",9495224
33978715,3 February 2019,"[<div class=""text show-more__control"">The ability to dictate what happens to the character in the movie was genius. It is the first time (that I am aware of) that a movie is created with inputs from the watcher. It was just like a video game feature. I hope to see more movies like this and get the audience more involved in what happens in the story. This may help viewers get the ending they would like to watch. This was definitely a good pilot.</div>]",9495224
85655124,3 February 2019,"[<div class=""text show-more__control"">Good idea but booooooring af.
I don't understand why people love it so much.
Lacking a lot of things.
Other Black mirror episodes are more interesting, I don't care about this interactive part.</div>]",9495224
31008413,31 January 2019,"[<div class=""text show-more__control"">As soon as netflix got black mirror I was excited. What then happened was over budgeted and over produced dramas, that weren't the show channel 4 made famous. Bander snatch was a gimmick, nothing more nothing less. I did enjoy the chose your own adventure books as a child, but this let those down. The best bit of those books was using your finger as a bookmark, reading a few words then changing the choice. This version did not make me feel connected.</div>]",9495224
95397478,31 January 2019,"[<div class=""text show-more__control"">It was interesting at first, but it has too many choices to make and while every time we got to an ending, we just have to start from a certain point all over again. That's where it started to get boring. Also, all the endings didn't really show the consequences of our choices, it wasn't really satisfying. But, it was a different experience and I still like it for that.</div>]",9495224
62943177,29 January 2019,"[<div class=""text show-more__control"">This was truly filmed for those people who really think we are living in the matrix.
Yes of course you are intrigued at the beginning but after half an hour you begin to nervously feel you have been duped into watching this. By the end you will feel like you just lost an hour and a half of your life unless you think you do not live in the real world at all in which case you deserve to watch this nonsense movie on an endless loop.</div>]",9495224
18953469,29 January 2019,"[<div class=""text show-more__control clickable"">I loved the Choose your own Adventure books growing up. This movie takes that concept and literally brings a choice up on the screen for you to decide what the main character does. Just like the books, some choices take you directly to the end while others lead you to more choices where the storyline gives you a ""redo"" option to go back to a previous scene and choose the opposite fate. Cool concept.<br/><br/>Weird execution. You have to keep the remote in your hand the whole time you watch to keep from scrambling to find it every 5-10 minutes to select your choice. The moments you need to decide slow the movie down to an annoying pace. This kept me from really getting sucked into the story and its characters. Finally, with the books, you jump to the page that houses your decision and read it...much, much faster than the scenes of the movie choices play out. The acting was subpar, with the exception of Will Poulter. At one point I was just begging for the movie to end. Apparently there is five hours of content to this movie. I found a path that finished the movie in 90 minutes, but it felt much, much longer.<br/><br/>I think a different story with better characters (and actors) could make this interactive movie experience much better. But hey, someone had to do it first - so kudos to them.</div>]",9495224
38340845,28 January 2019,"[<div class=""text show-more__control clickable"">Idea behind interactive movie seems crazy right? Netflix decided to put it to good use and give us the first interactive movie with choice of taking your own path while watching a movie. They get a great deal of points for that but we need to be realistic about all this, they said it was a 5 hours of movie filmed and put together in various ways that you will be able to move around. All that seems groundbreaking, heartwarming, exciting but there is always a but and now you will find out something that might disappoint you.
Writing a movie like this is very hard that must be said and if you really want to make this you need to put director that is capable of providing a point of view that will actors get and understand.
To be fair it is quite a movie, but it never fully delivers you feeling like you are in control, know what I mean? It often offers you path that has an end and brings you back to cross point and offers you choices again so you are forced to take some path. You all might not think that is something that would bother you, after that happens more than once you will be angry.
They made an interesting story and got a whole lot of things to be working as a solid machine but all imperfections of movie will bug you because after all it is called Choose-your-own-adventure movie but it doesn't offer you path for some actions instead brings you back.
Looking back at movie now you could possibly finish whole movie within 60 minutes of watching which will be too short to attach to characters and really giver you chance to connect with their actions.
Story that follows our main character is great there is no doubt about that but with some changes it might have been one of the best movies that you could watch thanks to interaction and your desire to do something that maybe character wouldn't usually do or have done.
It will be pretty exciting to see next movie that will feature your interaction on this levels with choosing a path of story.
Now the thing that you will love is some of the decisions that you have to make. There are couple of scenes when you are forced to choose path and either decision is pretty terrifying and depending on how you feel you are going to choose that.
Finally it would be pretty amazing if we could have a movie that we can only watch once with certain path that we took, that would make some difference than this way when we can chose and repeat and go back because if we are forced to make decision that will be permanent it would have greater impact on what you choose. 3/4</div>]",9495224
98310136,27 January 2019,"[<div class=""text show-more__control"">I Just wrote a review for Netflix IO which is one of the worst movies I ever saw. Bandersnatch is one of the best I ever saw.
I am a fan of Black mirror series and the movie is completely in line with that. Its some next level sh*'t what they did here! Its interesting, its entertaining and you wanna spend hours on it to say all the scenario's. At least I did. Well done, bravo! More of this and less of IO please!</div>]",9495224
93857030,27 January 2019,"[<div class=""text show-more__control"">It was pretty decent for a little awhile, but got super boring... also a little confusing.</div>]",9495224
97631732,27 January 2019,"[<div class=""text show-more__control"">In the beginning I was very excited about this new experience , I loved the choices in many games and in this movie too but the story wasn't great not in the same levels with episodes like black museum for example.</div>]",9495224
98251272,26 January 2019,"[<div class=""text show-more__control"">I'm disappointed I just couldn't quite give it a 10 frustratingly brilliant. And that's the point of it. I would say this is a must try for the deep thinkers. What else would you expect from Charlie Blackmirror?</div>]",9495224
83930812,26 January 2019,"[<div class=""text show-more__control"">This program reminds me of the first time I saw Avatar in theaters. It wasn't the most creative storyline. It wasn't the most useful or successful adoption of the 3D concept, but it was the first to jump in with both feet and do so with legimate success. While the 3D experience has left much to be desired, 3D and VR will eventually move the genre to new places. I feel this version of storytelling will do the same.</div>]",9495224
55625067,25 January 2019,"[<div class=""text show-more__control clickable"">An interactive film on Netflix seems like the most brilliant concept and in the initial stages of the film the concept is both refreshing and fun. But then, the repetitiveness of the choices and the movie taking you back to certain key points in the film actually ends up making this film more like a video game. After a point, boredom seeps in. The strength of the film which is the innovative idea of an interactive film soon turns into its weakness. Going back and forth through the story, I encountered multiple endings and it can be said that the overall story doesn't end up being a satisfactory one in spite of a few interesting portions of story in between.<br/><br/>In spite of the innovation at display here, eventually, the user-interaction idea ends up undermining the overall story.
I get the point that what Netflix has tried to achieve here is provide an illusion of choice to its users and in turn ask us a question of 'whether we were really in control during this viewing experience?'<br/><br/>Bandersnatch is a great psychological experiment but judging it on the basis of a film it does end up being a 6/10.</div>]",9495224
98128474,23 January 2019,"[<div class=""text show-more__control clickable"">Still haven't explored all the options of the film yet but the more I think about it the more it seems like a gimmick to me. It works specifically because the whole plot is built upon a made-up book of the same theme, although it is not like this is an unprecedented thing as the ""choose your own story"" genre has long been explored under different formats, for instance, video games.<br/><br/>Bandersnatch starts out as a time worthy adventure but the more you get into it, the more drained you might experience. At some points you will probably feel like you just want to sit back and enjoy the film. Admittedly, viewers can refrain from making choices that the film prompts them to choose from and let it ride out itself but then what is the point of watching this type of film right? It's understandable that the filmmakers want to address the feeling of 'what if' which often occurs when we watch films with undesirable, or open endings, and then build on that. But debating and fantasizing is almost an integral part of post film-watching and it is one of the things that makes classic films classic. Sometimes, a time worthy film is a film that doesn't have a finish.<br/><br/>If you are like me, who consider watching films as a laid-back leisure activity then it's easy to grow tired of this flick and you will likely find yourself crawling back to some good old film-makings. However, as there are definitely more to be delved into and Bandersnatch was prospectively experimental, it is no doubt that there is greatness to come for this genre. But maybe, just maybe, this is what Bandersnatch or the whole Black Mirror series is trying to convey, that the evolution of technology is not always good.</div>]",9495224
80603250,20 January 2019,"[<div class=""text show-more__control"">It's not easy to do something new in film, but this really feels novel. As a stand-alone narrative it's decent but not amazing, yet it is so fun and exciting to play along and to see what happens. Plus, I want to watch again with different choices to see what happens. I really applaud the creative team behind this for trying something new, I really think they've hit on a new sub-genre.</div>]",9495224
32106619,18 January 2019,"[<div class=""text show-more__control clickable"">It's interesting to speculate how things might have turned out differently. In late December 2011, British television aired a new show called Black Mirror. The publicity promised something dark, possibly comic, with a plot revolving around a pig. It was to be an anthology series - meaning that each episode was unconnected (narratively speaking) to others. When episode one aired, what unfolded was a story about a British Prime Minister blackmailed in to a sex act with a pig which was to be broadcast live on television, in order to save a popular member of the Royal Family who had been kidnapped. It's had to watch, simultaneously horrifying and funny with a plot twist in the conclusion. The series gained some traction, and two short seasons were made. Then, in 2015, a story broke about real life British Prime Minister David Cameron allegedly doing something similar involving a pig's head at university - and though there's little in the way to establish the truth of the story, Black Mirror's prophetic legend was established. Netflix picked up the series, and now it's a genuine cultural force; it's become something of a tired cliché to wearily sigh that a news story is 'like something out of Black Mirror'; but the tiredness of the cliché doesn't stop people saying it, of course.<br/><br/>So it was that a one-off new, 90 minute episode of the show arrived on Netflix over Christmas. Black Mirror: Bandersnatch has its own unique hook; it's an interactive film. Throughout the narrative, the viewer is invited to choose one of two courses of action by clicking the trackpad. Technically it's brilliant; there's only occasionally a slightly discernible jump in the edit when the choice is made, and buffering never rears its head. The plot itself is, well, somewhat meta: it's set in the mid-1980s. A young man is writing a computer game called Bandersnatch, based on an epic Choose Your Own Adventure book of the same name, a book which drove its author into dark, paranoid places. This being Black Mirror, the narrative doesn't stint on shock value. Initially the choices the viewer is presented with seem insignificant - what sort of breakfast cereal should he eat?; what music should he listen to?. By the time the central character starts holding a conversation with you and directly posing the viewer a question, you're in a much stranger, more ostensibly troubling place.<br/><br/>The performances are all fine; though slightly hindered by the format - it's hard, after all, to act a scene when you don't know how the scene is going to conclude. But that's a small gripe, which the viewer learns to let slide; by the time you reach one of the five or so main endings, you're given the choice of exiting to the credits or returning to certain points in the story to try again. It's addictive, fun, and has obvious rewatch value. For me, though, despite its many strengths, it left me cold. Yes it's fun; yes, I even tried to place myself in the narrative (by choosing my own favourite cereal or music or even express mental health issues the way I do in real life), but I still felt strangely distanced from it. This isn't a unique problem for Black Mirror; for all the show's cleverness, capacity to shock and undeniable entertainment value, it's one of those shows that tries hard to be about something without actually having much to say about the thing it's about. That thing often happens to be free will and/or the effect of technology on the user - but too often interesting ideas are left dangling like that wire behind the television that doesn't seem to go anywhere. Writer Charlie Brooker rarely seems able to make a coherent blend out of big themes and the desire to shock or horrify; the results are too often a stone-in-the-shoe sort of lack of satisfaction, for all the cleverness and gripping material that has gone before.<br/><br/>When it comes to the big question of free will, with which this episode is so clearly concerned, there is much that could have been said that wasn't. Free will has always been a thorny issue for the Christian; are we puppets on God's strings, and if so, is He kind or cruel? Do we have the capacity to say no to God? What does 'predestined' mean? Poles of interpretation - as in so many areas - are rarely satisfying or logically coherent. To take the one view, God orders and wills and causes everything - in which case it's almost a logical impossibility to see Him as good; and you end with such a delicately constructed theological system that if one part is troubled, the whole edifice shakes and threatens to fall apart. Surely God's more intellectually secure than that? The other pole is to suggest that either we're in charge of everything - which might explain the messes we're always in, but rather makes a mockery of God's wisdom and our need of Him at all; or He doesn't know and can't foresee everything. Which is certainly interesting, but makes him somewhat hard to trust.<br/><br/>There are moments in Bandersnatch when the central character is railing at whoever is controlling him, asking for a sign, questioning the choices he's presented with and wrestling with the situations in which he finds himself. In that sense, he reminds me of Job; but unlike Job, the man at the heart of Bandersnatch can hardly be called blameless. What we can't criticise him for - because God doesn't rebuke Job for it either - is his raging or questioning. God seems to positively encourage that. The issue is what we do it when the raging is done; Bandersnatch offers few answers because the writer doesn't seem able to - and as viewers, picking one of two options, we make for awfully limited gods. Ultimately this may lead to a new kind of visual storytelling; or it may go the way of Betamax video. Who can say yet what the divine storyteller has in mind for interactive film-making?<br/><br/>In the endings I came to in the film, the central character never seems to find peace; every ending leads to question, a self-doubt, a cause for anger or fear or guilt. That's not how Job ends; at the end of Job's questioning, he's met with few answers. He's not rebuked for asking them, but he is asked by God to accept his place, to learn who's God and who's man, and to understand that there are limits to his understandings. It's not wrong to want to know why things are happening; but he must accept that in the end he will not know - other than that he is known by the one who knows.<br/><br/>Bandersnatch is, for now, an example of a young art form, testing technology to see where it will bend or break; there may yet be much to come from this format, or there may not. But for now the choices it offers remain strictly binary; even that can send us down potentially mind-bending roads of multiple possibilities which soon fracture under our limited capacities. When we create, we create out of what already exists, with limited possibilities and conclusions available to us; even that is too . The God who invites our questions is big enough to hold our questions and allow us peace in both the asking and the lack of answering. There's courage in our asking and freedom to be embraced in our unknowing; our divine storyteller comes to se us free, not to control, manipulate and abuse. Bandersnatch gives us a fun, pale imitation of our futile and cruel capacity to play at being god. We'd do well to address our questions to a better writer.</div>]",9495224
50271035,18 January 2019,"[<div class=""text show-more__control"">I ended watching it when I understood I had already done 4 different endings without even realizing it because the episode is not clear when you have really got to an end.
The episode was fairly made. 6 is just right for it, unfortunately I've see that you want to do more of this crap in the future.
Please don't. A tv serie, like a movie, is (or could be) a piece of art, and it shouldn't be created on the moment by the spectators, it looses all it's magic.
Right now the 3 series of Black Mirror are a big piece of art. If you go on with this crap it will not be it anymore.
Please stop, look also at the ratings, it isn't true that it was a ""success"", here on IMDB it got only like a 7.5.
Also you shouldn't follow always what people seem to ""want"", because people don't really know what they want/like, maybe after another episode like this also the fans of the style will be over it.</div>]",9495224
28095258,14 January 2019,"[<div class=""text show-more__control"">In pursuit of a deep meaning and a twisted plot, they went too deep and twisted too much. So much so at a certain point you start just to rewind so that you can finish watching faster. Although the original series of the black mirror I watched with great interest with their unusual stories.</div>]",9495224
40220702,14 January 2019,"[<div class=""text show-more__control"">What a fantastic idea to do a movie like this for adults. However very few of the choices actually had me excited to choose them. Most just didnt really matter because they were dull. Throw tea over computer? Okay I guess..<br/><br/>I must say after trying almost all the endings I could find, none of them seemed to be that exciting. All in all I was excited until about half way through then it just became underwhelming. I do hope they continue trying things like this though.</div>]",9495224
37502214,13 January 2019,"[<div class=""text show-more__control"">As many people told in these reviews, it seems they tried to do A LOT without the proper characters, timeline and contextual development: it ended up being something with a lot of potential but rather very poorly implemented -- which is by itself paradoxically mind-boggling as there's something very similar happening in the movie!<br/><br/>Best part - if only watchable one - is roughly at the middle of the movie; from there on is a fast and bumpy descendent into mediocrity, finalizing the story maybe even beneath the level at which it started.</div>]",9495224
94820272,12 January 2019,"[<div class=""text show-more__control"">The implementation of choose your own adventure was thought of well, but executed poorly. It was nice choosing things, but at some points it got tiring. Also there aren't as many endings as you would think, and there is no ""good"" outcome. Overall it was OK, but it is definitely not black mirror standard.</div>]",9495224
79133470,12 January 2019,"[<div class=""text show-more__control"">The adventure book concept was thrilling and exciting at first, but halfway through the movie, I wanted to shut it off. Too repetitive, it drove me nuts. I still wish I would have shut it off early and not finished. Yes this type of movie was groundbreaking, but there were too many endings. Would have been better with only a few. The old Black Mirror was so much better.</div>]",9495224
35290697,11 January 2019,"[<div class=""text show-more__control"">Lots of endings but not a single strong story line.Boring as hell.</div>]",9495224
28543017,11 January 2019,"[<div class=""text show-more__control clickable"">Finally watched Bandersnatch. What a masterpiece, totally mind-blown. So very different from some other attempts at interactive movies (Final Destination 3). The development is not quite linear, but somewhat circular with bigger circles encompassing smaller ones, side-chain developments, etc.<br/><br/>Netflix might have just founded the new gold niche by combining two of the most popular entertainments in one: movies and gaming. I'm sure more will be coming.<br/><br/>The idea that we're just avatars in a virtual world played by someone else is not new of course, but Netflix execution is state of the art. Wonder what Elon Musk would say.<br/><br/>ps. Ppl watching it on weed or psilocybin have a good chance to get to the new paranoidal highs (pun intended) while watching it.<br/><br/>pps. Movie may be damaging to some individuals, so as the movie is watched (or should I say played?) worldwide, there may be cases of people jumping out of buildings and killing their relatives with ashtrays... Any reported cases so far?</div>]",9495224
48901273,11 January 2019,"[<div class=""text show-more__control clickable"">As usual with Black Mirror, the actors and acting are all amazingly done. It's obvious that a lot of work was put into the direction. And again, as usual, the idea behind the story is also very interesting.<br/><br/>I think its biggest problem is the interactive part. This could've been another great Black Mirror episode on its own, without the ""choices."" The issue I have is that the choices don't actually do anything. You pick the option the screenwriter didn't want, and you're sent back.<br/><br/>I know the way the choices are structured is supposed to produce a sort of meta effect and all, where the character doesn't have free will and you don't either, but honestly, it's just kind of tedious and gets in the way of the story. I was tempted to just find someone who did a run-through with all the correct choices and recorded it; I feel it would have been more interesting.<br/><br/>In the end, it's still very well made. I just don't think the meta idea of lack of free will worked out so well.</div>]",9495224
97593442,10 January 2019,"[<div class=""text show-more__control clickable"">I just finished watching the groundbreaking Netflix' Black Mirror episode, Bandersnatch. Bandersnatch is an interactive film to be watched on a device (ala iPhone), and it enables you to make click certain choices throughout watching, and changes the storyline based on your decision. If you grew up in the early 80's, this is like the high tech version of The Abominable Snowman and The Forbidden Castle ""Choose Your Own Adventure"" paperback books. The average viewing is 90 minutes, but it can range from 40 to 150 minutes. So while I say I finished watching it, what does that even mean?<br/><br/>Bandersnatch re-invented storytelling as we know it. Sure, I suppose it's a bit gimmick'y, but if the technology is developed thoughtfully, I think it can truly create an entirely new experience. The risk is to fall into the trap of the recent iterations of 3D and Virtual Reality, which were the latest shiny objects that haven't substantively enhanced the storytelling experience. But what I feel to be different about this interactive approach is how much more engaging and immersive it is. Not just the way it 'looks', but the way the story unfolds. It felt personal. As I made the choices, I felt like I was making 'my story', not the one that the writer or director were forcing on me. As I made my choices, I even found myself self-reflecting a bit (""wait, am I a bad person to choose the red pill???""). The only concern here is a potential privacy issue, where Netflix may be gathering quite a bit of data on my decision making. But that's a whole different story.<br/><br/>In addition to this fascinating new TV tech, I love that it was the Black Mirror series pioneering the possibilities of interactive film. I am a huge fan of Black Mirror. It is undoubtedly the heir to the Twilight Zone throne for the current era. It continues to push the boundaries of the possible, in a very dark and creepy manner. It explores just a smidge past the boundaries of today's technology, and poses brilliantly freaky 'what if' scenarios. All with top notch writing, directing and acting. The cinemography is a rare gem where you could take a snapshot from just about any scene- and frame it on the wall as art. The scores and soundtracks are timely, lush and eery at all the right moments. The Thompson Twins, Frankie Goes to Hollywood and Kajagoogoo all setting the scene for Bandersnatch's 1984 era storyline. Brilliant.<br/><br/>I thought it would be worth mentioning that I just finished watching most of this year's Best Picture contenders for this year's Oscars, and while a few of them had some merit, I have to say that TV series' like this Black Mirror episode take the cake. Look at some of the current TV and streaming series, and they're clearly doing a much finer job than today's movies. It's often said that the smaller budget, art house movies of the 70's, 80's and 90's are a thing of the past. The movie studios are no longer financing what were great movies, and from what I can see- it looks like TV has taken over where they left off. And when you add this kind of groundbreaking technology to superior writing and directing- movies are sadly getting left in the dust.<br/><br/>So I certainly recommend the latest Black Mirror interactive film, Bandersnatch. And I look forward to seeing how Black Mirror, Netflix and the future TV and movie industries take full advantage of this fascinating new way of telling an old fashioned, good story.</div>]",9495224
85321000,10 January 2019,"[<div class=""text show-more__control"">I'll give it points for originality, set design, and acting, but overall it was just not interesting. I got two of the five endings, and then looked up the rest online because I just stopped caring about the characters and what they were going through.</div>]",9495224
67787147,10 January 2019,"[<div class=""text show-more__control"">Shame on you people who gave it 10,!! its just pure garbage, didnt even watch all the endings.</div>]",9495224
13673005,10 January 2019,"[<div class=""text show-more__control"">I love this idea of a ""Choose Your Own Adventure"" concept. As a kid, I was a big fan of those books. The story fell a tad short with me. I love the Black Mirror series. Even the worst of shows are still pretty good, and I think this one is no exception. This is still worth watching, but don't expect one of their best stories.</div>]",9495224
65448728,10 January 2019,"[<div class=""text show-more__control"">Unfortunately this did not live up to the hype for me. Now this movie/game is entirely subjective is what I've realised depending on your choice. However there are correct choices, and I did not choose these, this cause the movie to go back and loop itself until I was forced to make the ""correct"" decisions. So in reality I had no choice.</div>]",9495224
